Title,Artist,Album,Location,Duration,Persistent ID
Bounce Generation (SCNDL Remix),TJR & VINAI,URBANMUSiCDAiLY.NET,,248.50,469D166D8C74938C
Waterfalls,TLC,,,279.59,C05212AD2E7B1723
Creep,TLC,,,268.04,0228709B0668EA06
Baby Baby Baby,TLC,,,314.07,F4C936713126DB69
Red Light Special,TLC,,,302.18,BE30B54205EB6BE6
Ain't 2 Proud 2 Beg,TLC,,,336.33,610A1222B21B1741
Diggin' On You,TLC,,,255.11,469DCBC002A2C3C1
What About Your Friends,TLC,,,293.64,55C26785A9452CA8
What About Your Friends,TLC,,,293.64,3C31028771A386BF
All I Want,Toad The Wet Sprocket,,,198.16,A0E89B03779157BF
Life Is A Highway,Tom Cochrane,Living in the 90'S -- Disk 1,,268.27,AB064C327AECD6B9
You Don't Know How It Feels,Tom Petty,,,289.54,FCAC52B5C156CDE5
Free Fallin',Tom Petty,,,249.47,657D8C92282C76F0
Mary Jane's Last Dance,Tom Petty,,,271.62,DF1923025A4EE915
Brick By Brick,Tommie Sunshine & Breikthru,,,210.96,9C61C67DDBCA4FBD
I'll Be Your Everything,Tommy Page,,,248.40,01FCEF983F36F7FC
Let It Flow,Toni Braxton,Secrets,,262.40,88885EDE501C4FFB
I Love Me Some Him,Toni Braxton,Secrets,,307.10,671FC9EB9C20C91B
I Don't Want To,Toni Braxton,1997,,257.02,519830F1D8CA163E
Unbreak My Heart,Toni Braxton,,,270.18,3DEC501AE4A9F283
Breathe Again,Toni Braxton,,,269.17,BDBEDCAF4CD0068C
You're Making Me High,Toni Braxton,,,266.81,4F4CAC9D0B2C7B2C
You Mean The World To Me,Toni Braxton,,,296.05,331A6821FA63CCE0
Another Sad Love Song,Toni Braxton,,,298.48,57A6048C59F6DD48
Unbreak My Heart,Toni Braxton,,,269.92,07ADF59325AB1946
If I Had No Loot,Tony Toni Tone,,,241.35,1B4968B241BC5756
Anniversary,Tony Toni Tone,,,269.69,DE23A1C5615D4D41
Kissin' You,Total,,,281.34,449E94365D7D8C85
No One Else,Total & Foxy Brown Lil' Kim,,,274.73,21EB1BF2EAE5A58C
Can't You See (New Jersey Drive),Total Featuring The Notorious B.I.G.,Billboard Hits - 1995 - Disk 4,,293.93,5D10B074AF9C76E6
Peakafeller x Gerry Boulet x Wolfpack & Warp Brothers,Toujours Vivant (Martell Edit),,,252.94,8CDAF2D471EAD9A4
This House,Tracie Spencer,1991 Top 100,,304.04,2D0CBB2547C0593B
Give Me One Reason,Tracy Chapman,,,271.60,44DBD1A787DA2DCD
Billionaire,Travie McCoy,,,209.84,5A285FDD04BBA9D6
All Night (Original Mix),Tujamo & Jacob Plant,,,258.82,3DB17285E218A5B8
Mister Calabria (Dj Cosmic Bootleg),Tujamo vs. Enur,,,315.66,78F037876F21302B
Girls Nite Out,Tyler Collins,1990 Top 100,,249.05,D16813EF03CB8F5F
Mysterious Ways,U2,,,242.26,4911322EA2827D84
One,U2,,,276.14,9EC75ABB48C885E6
"Hold Me, Thrill Me, Kiss Me, Kill Me",U2,,,280.74,E6E13BB9B9562AF2
The Way You Do The Things You Do,UB40,1991 Top 100,,181.39,056ACC1B590434D1
Here I Am (Come and Take Me),UB40,1991 Top 100,,239.23,BD4AF6142662BFE8
Can't Help Falling In Love,UB40,,,203.36,C01D34214B500497
Cat's In The Cradle,Ugly Kid Joe,,,241.95,D09A0D308F1504B7
I Hate Everything About You,Ugly Kid Joe,,,260.44,B7E459E8933B7E47
Cheezin' (Original Mix) www.livingelectro.com,"UMEK, Waka Flocka",Cheezin',,345.68,874C28DF89E3981D
Revolution (Dj Cosmic Quick Hitter),Ummet Ozcan & R3hab feat. NERVO,,,198.79,CBC6E1C3A4CAC29D
Cantaloop (Flip Fantasia),US3,Living in the 90'S - Disk 2,,279.09,39AC29C87555FA1C
You Make Me Wanna,Usher,,,219.51,77988D089112E626
OMG,Usher ft. Will I. Am,Raymond vs Raymond,,284.42,F7DABC71D0ED2D45
Can't Stop Lovin' You,Van Halen,,,247.51,10276DA74FEB064A
The Hustle,Van McCoy,,,246.44,5B7055A0C3647126
Save The Best For Last,Vanessa Williams,,,219.27,4127281C8435344D
Colors Of The Wind,Vanessa Williams,,,257.93,A7C4A896819FE90D
The Sweetest Days,Vanessa Williams,,,211.59,07BDB966761D1BB9
Love Is,Vanessa Williams And Brian McKnight,,,284.99,B223DA4F061F1AB2
"Ice, Ice Baby",Vanilla Ice,1990 Top 100,,271.07,E55D86ED78261805
Play That Funky Music,Vanilla Ice,1991 Top 100,,261.04,64D24A5CBDB59F8F
Give Me Everything,Various Artists,RnB Seductions,,284.26,2CC6DD80394B46B1
Moon Rising,Various Artists,Rock Mix Clasico,,135.26,59DBE160A4DF57FF
Village People - YMCA (Disco Oldies),Village People,?,,288.39,039B40C82523A226
Techno (Original Mix) [www.livingelectro.com],VINAI,,,202.60,7FDAE0D285BEE849
VINAI - Legend (Original Mix)www.livingelectro.com,VINAI,,,240.09,DDEDA27A34771F37
(MASTER) Vito V RMX Contest,Vito V & Kay,,,277.65,4BADFB1C3C6193F5
Shake It In Limbo (Dj Cosmic XTD Mix),Voicemail & Beenie Man,,,180.45,17509A565C7554F3
Boom 2 Club (Dj Cos,Vybrate,,,280.68,403C57965BB4CE1F
Summertime,Vybz Kartel,,,193.07,6EF3D9BA14FDC967
Vybz Kartel - Summertime (from WWW.DEEZER.LINK),Vybz Kartel,,,193.07,C308C83E41ABAA64
We Control The Sound (Original Mix),W&W & Headhunterz,,,329.43,73B16178974DBCBC
Tell Har Fi Move,Ward 21 (Suku),"Singles Pack ""05/31/2014"" - [www.dancehallzone.net]",,220.26,6AB0B9713F55F6FE
I Saw Red,Warrant,,,227.06,ABCFADFB25B8B448
This DJ,Warren G,,,202.95,EDCC4FAA2A1D7248
Regulate,Warren G And Nate Dog,,,248.97,89B5E6A2A5824934
Can't Feel My Face (SoundMan Club Hitter),The Weekend,,,204.20,079A2D6B70694842
I Believe In You And Me,Whitney Houston,1997,,235.15,FD9E4B07670525C9
I Will Always Love You,Whitney Houston,,,270.92,8800524F590C3572
Exhale,Whitney Houston,,,202.95,55D7066AF6C58BF6
All The Man That I Need,Whitney Houston,,,248.87,844E4DA583B8D380
I Have Nothing,Whitney Houston,,,290.09,6D2B42ED710AB874
I'm Every Woman,Whitney Houston,,,286.64,C8FC201B88377296
I'm Your Baby Tonight,Whitney Houston,,,298.92,48D89FD7DDB316C6
Count On Me (From Waiting To Exhale),Whitney Houston & Ce Ce Winans,,,264.83,8F942090FE4E99E4
Will Sparks - Flutatious (Original Mix) (drunkenbeat.net),Will Sparks,drunkenbeat.net,,333.82,7BFFFEC7F97101A7
I'm Not In Love,Will To Power,1991 Top 100,,247.93,F8ADF52574925CB9
Scream & Shout (Reidiculous Remix) COSMIC CLEAN,Will.i.am feat. Britney Spears,,,247.20,212E1BB8DEDEE215
Baila (Cosmic French XTD),Willy William & Lyloo,,,286.90,6F1DCA03DA3696CA
Release Me,Wilson Phillips,Wilson Phillips,,232.49,AA89309EED297178
Hold On,Wilson Phillips,1990 Top 100,,263.21,CAB6F02E7F10BF3E
You're In Love,Wilson Phillips,1991 Top 100,,292.88,B6DDCC6829B80B6E
Impulsive,Wilson Phillips,1991 Top 100,,274.44,B41A0B445ED76438
Miles Away,Winger,1991 Top 100,,251.27,64E66348B70D1CEB
Wiz Khalifa feat. Charlie Puth - See You Again (Ale Mora Remix),Wiz Khalifa feat. Charlie Puth,,,222.64,F28427159E1EE76C
We Dem Boyz (Hol' Up) Remix (Intro - Clean),"Wiz Khalifa ft. Puff Daddy, Meek Mill, French Montana, & T.I.",,,422.22,4DEA94782ED5F9A2
Rump Shaker,Wreckx-N-Effect,,,311.01,87CA350A11C781C9
Calvin Harris - Open Wide feat Big Sean (DJ SoundMan Quick Hitter),www.DJSOUNDMAN.com,,,210.02,027E2C6DC6DFA552
Run It- - www.KrazyWAP.MoBi,- www.KrazyWap.MoBi,Chris Brown - www.KrazyWap.MoBi,,229.98,869220D5FC09B1AE
Ludacris - Move Bitch,www.Pressplay.to,DJ SIESTO - Big Old But Gold-www.Pressplay.to,,270.94,0E12638EDBDD2413
Just Kickin It,Xscape,,,202.53,8522C2B756CBD100
Understanding,Xscape,,,340.30,15FC03AF753EAB68
Just Kickin It,Xscape,,,202.53,EEE3229D0EF31C65
Heads Will Roll (SoundMan Quick Hitter),Yeah Yeah Yeahs,,,250.02,8348BE3FE77734A8
7 Seconds ft. Neneh Cherry,Youssou N'Dour,,,271.07,A1E0F9EAFCF2735B
I Want You to Know (feat. Selena Gomez) - ACAPELLA,Zedd,,,238.78,F1D569E786617013
I Want You to Know (feat. Selena Gomez) - ACAPELLA,Zedd,,,238.78,C41363FEC5B2A93D
Want You to Know (SoundMan Club Hitter),Zedd ft Selena Gomez,,,214.62,D4EB1D43A73AD86B
Hey Mr DJ,Zhane,,,294.32,DDD1E44187D253A5
Groove Thang,Zhane,,,230.92,29D66CF907BC9342
Faded  (The Magician Remix ),ZHU,,,334.71,3A4BE2787AA85DA5
Release Me (TV Rock Club Edit),Zoe Badwi,,,285.80,35C79B3562A3581F
Humble Invades (Moneykey Bootleg),Zomboy Vs Kendrick Lamar,,,247.03,16E5C083519F6EE7
Old School,2Pac,Me Against The World,,280.55,D129C141F8985AAF
How Do You Want It,2Pac,,,287.48,D8AF9ED0D18A1A05
I Get Around,2Pac,,,258.53,918083431ED1A439
My First Kiss,3OH!3 Feat. Ke$ha,Streets of Gold,,194.04,7EBDFD093E8DF01F
Anything,3T,,,260.70,4B16E74B5F4F8911
What's Up,4 Non-Blondes,"Bigger, Better, Faster, More!",,294.06,7A2F134FBA5ECE87
Sukiyaki,4 PM,Now's the Time,,161.62,3E76AF10BC54691C
PLG**,5SANG14,,,223.24,3BE5299D4E770176
Because The Night,"10,000 Maniacs",,,223.40,0F2F6FD81396FF24
Short Dick Man,20 Fingers,Billboard Hits - 1995 - Disk 5,,290.95,62EBE5DBA3B58931
Tootsie Roll,69 Boyz,Billboard Hits - 1995 - Disk 4,,259.81,0E897ED4C07DB63D
Tootsee Roll,69 Boyz,,,242.99,45FEB0512B85A548
"Whoot, There It Is",95 South,,,183.80,EACBD9497AD780BC
Invisible Man,98 Degrees,,,282.41,497279BBEEFEEF05
Cupid,112,1997,,253.83,5519606A91CB07C7
Only You,112,,,289.23,27A3071DBEF5A216
Get It Together,702,1997,,296.54,BC727BCEA2F86BF7
Freestyle 3,?,Freestyle 3,,3560.41,ECC501B84AC29BD6
